TimeUS,PLX,PLY,PLZ,SW,F,P
186547591,0.21303868293762207,0.1571892648935318,-23.477964401245117,0,0.6000000238418579,-10383783.0
186558025,0.21116840839385986,0.1569795459508896,-23.48080825805664,0,0.6000000238418579,-10383783.0
186568484,0.21227814257144928,0.16197209060192108,-23.49005889892578,0,0.6000000238418579,-10383783.0
186577591,0.20965194702148438,0.15833094716072083,-23.487089157104492,0,0.6000000238418579,-10383783.0
186587546,0.2109638750553131,0.1584898829460144,-23.487197875976562,0,0.6000000238418579,-10383783.0
186597623,0.2188958376646042,0.1582690328359604,-23.482378005981445,0,0.6000000238418579,-10383783.0
186607899,0.2235182374715805,0.15953965485095978,-23.474456787109375,0,0.6000000238418579,-10383783.0
186617903,0.21617762744426727,0.1583305299282074,-23.479896545410156,0,0.6000000238418579,-10383783.0
186627617,0.2196379154920578,0.16134433448314667,-23.49306869506836,0,0.6000000238418579,-10383783.0
186637635,0.2146114706993103,0.15971633791923523,-23.48279571533203,0,0.6000000238418579,-10383783.0
186647531,0.21817734837532043,0.16072125732898712,-23.479633331298828,0,0.6000000238418579,-10383783.0
186657846,0.21885761618614197,0.1581999659538269,-23.47675132751465,0,0.6000000238418579,-10383783.0
186667924,0.22084717452526093,0.15972119569778442,-23.473419189453125,0,0.6000000238418579,-10383783.0
186677581,0.22211356461048126,0.15825654566287994,-23.479103088378906,0,0.6000000238418579,-10383783.0
186687653,0.2175852358341217,0.1595926284790039,-23.48342514038086,0,0.6000000238418579,-10383783.0
186697622,0.21878553926944733,0.1577015519142151,-23.480175018310547,0,0.6000000238418579,-10383783.0
186708259,0.22003306448459625,0.15576514601707458,-23.476646423339844,0,0.6000000238418579,-10383783.0
186717860,0.2195313274860382,0.15691696107387543,-23.474620819091797,0,0.6000000238418579,-10383783.0
186727576,0.21786031126976013,0.15549099445343018,-23.483081817626953,0,0.6000000238418579,-10383783.0
186737590,0.21423113346099854,0.15740562975406647,-23.49224090576172,0,0.6000000238418579,-10383783.0
186747616,0.21843771636486053,0.15333151817321777,-23.487995147705078,0,0.6000000238418579,-10383783.0
186757969,0.22157900035381317,0.1576259881258011,-23.48579216003418,0,0.6000000238418579,-10383783.0
186768454,0.22038967907428741,0.16007591784000397,-23.479461669921875,0,0.6000000238418579,-10383783.0
186777619,0.21825088560581207,0.16383515298366547,-23.473045349121094,0,0.6000000238418579,-10383783.0
186787576,0.21478153765201569,0.16340935230255127,-23.480377197265625,0,0.6000000238418579,-10383783.0
186797532,0.22159737348556519,0.15898169577121735,-23.481216430664062,0,0.6000000238418579,-10383783.0
186807843,0.21465043723583221,0.161751851439476,-23.477354049682617,0,0.6000000238418579,-10383783.0
186817927,0.2157335877418518,0.15995247662067413,-23.477670669555664,0,0.6000000238418579,-10383783.0
186827522,0.2224491834640503,0.15305066108703613,-23.476119995117188,0,0.6000000238418579,-10383783.0
186837583,0.21797552704811096,0.15398216247558594,-23.478384017944336,0,0.6000000238418579,-10383783.0
186847574,0.21749691665172577,0.1586727797985077,-23.480836868286133,0,0.6000000238418579,-10383783.0
186857505,0.2152934968471527,0.15688207745552063,-23.48931884765625,0,0.6000000238418579,-10383783.0
186868105,0.2171572595834732,0.1587914675474167,-23.487821578979492,0,0.6000000238418579,-10383783.0
186877533,0.2189551144838333,0.15885119140148163,-23.47928237915039,0,0.6000000238418579,-10383783.0
186887552,0.21932636201381683,0.15362311899662018,-23.46904754638672,0,0.6000000238418579,-10383783.0
186897601,0.21805313229560852,0.1560371071100235,-23.465444564819336,0,0.6000000238418579,-10383783.0
186907945,0.2150278240442276,0.15923205018043518,-23.474353790283203,0,0.6000000238418579,-10383783.0
186917856,0.21558032929897308,0.15657450258731842,-23.49102783203125,0,0.6000000238418579,-10383783.0
186927554,0.2150198519229889,0.15981659293174744,-23.489744186401367,0,0.6000000238418579,-10383783.0
