Time_s,PLX,PLY,EstFreq_Hz,PhaseCorr,SW,RealSW,RLS_A_X,RLS_B_X,RealFreq_Hz,RealPhase
2.3497,0.1447,0.2028,0.5794,0.0000,0,0,0.0051,0.0031,0.5794,0.0000
2.3601,0.1654,-0.0055,0.5794,0.0000,0,0,0.0054,0.0028,0.5794,0.0000
2.3696,0.1301,0.1922,0.5794,0.0000,0,0,0.0053,0.0029,0.5794,0.0000
2.3800,0.1392,0.0590,0.5794,0.0000,0,0,0.0053,0.0029,0.5794,0.0000
2.3898,0.1232,0.0755,0.5794,0.0000,0,0,0.0051,0.0031,0.5794,0.0000
2.3996,0.1485,0.0740,0.5794,0.0000,0,0,0.0052,0.0030,0.5794,0.0000
2.4100,0.1525,0.1326,0.5794,0.0000,0,0,0.0054,0.0028,0.5794,0.0000
2.4197,0.1568,0.0655,0.5794,0.0000,0,0,0.0055,0.0025,0.5794,0.0000
2.4300,0.1527,0.1154,0.5794,0.0000,0,0,0.0056,0.0023,0.5794,0.0000
2.4397,0.1378,0.0795,0.5794,0.0000,0,0,0.0056,0.0023,0.5794,0.0000
2.4497,0.1276,0.0744,0.5794,0.0000,0,0,0.0056,0.0025,0.5794,0.0000
2.4605,0.1261,0.1705,0.5794,0.0000,0,0,0.0055,0.0027,0.5794,0.0000
2.4697,0.1409,0.0373,0.5794,0.0000,0,0,0.0055,0.0026,0.5794,0.0000
2.4800,0.1489,0.1207,0.5794,0.0000,0,0,0.0055,0.0024,0.5794,0.0000
2.4897,0.1603,0.0678,0.5794,0.0000,0,0,0.0056,0.0020,0.5794,0.0000
2.4996,0.1423,0.1161,0.5794,0.0000,0,0,0.0056,0.0019,0.5794,0.0000
2.5105,0.1361,0.1231,0.5794,0.0000,0,0,0.0056,0.0019,0.5794,0.0000
2.5196,0.1289,0.0726,0.5794,0.0000,0,0,0.0056,0.0021,0.5794,0.0000
2.5300,0.1503,0.0802,0.5794,0.0000,0,0,0.0056,0.0019,0.5794,0.0000
2.5396,0.1537,0.0897,0.5794,0.0000,0,0,0.0056,0.0015,0.5794,0.0000
2.5496,0.1596,0.0905,0.5794,0.0000,0,0,0.0056,0.0011,0.5794,0.0000
2.5601,0.1464,0.0893,0.5794,0.0000,0,0,0.0055,0.0009,0.5794,0.0000
2.5698,0.1348,0.0972,0.5794,0.0000,0,0,0.0055,0.0010,0.5794,0.0000
2.5800,0.1352,0.0684,0.5794,0.0000,0,0,0.0056,0.0011,0.5794,0.0000
2.5898,0.1504,0.1352,0.5794,0.0000,0,0,0.0055,0.0008,0.5794,0.0000
2.5996,0.1491,0.0620,0.5794,0.0000,0,0,0.0054,0.0006,0.5794,0.0000
2.6101,0.1440,0.0934,0.5794,0.0000,0,0,0.0054,0.0005,0.5794,0.0000
2.6197,0.1287,0.1009,0.5794,0.0000,0,0,0.0054,0.0006,0.5794,0.0000
2.6300,0.1202,0.0754,0.5794,0.0000,0,0,0.0056,0.0009,0.5794,0.0000
2.6397,0.1416,0.1165,0.5794,0.0000,0,0,0.0055,0.0008,0.5794,0.0000
2.6498,0.1556,0.0674,0.5794,0.0000,0,0,0.0054,0.0005,0.5794,0.0000
2.6605,0.1469,0.0884,0.5794,0.0000,0,0,0.0053,0.0003,0.5794,0.0000
2.6697,0.1375,0.1204,0.5794,0.0000,0,0,0.0053,0.0003,0.5794,0.0000
2.6800,0.1289,0.0945,0.5794,0.0000,0,0,0.0053,0.0004,0.5794,0.0000
2.6897,0.1359,0.0859,0.5794,0.0000,0,0,0.0053,0.0004,0.5794,0.0000
2.6997,0.1492,0.0817,0.5794,0.0000,0,0,0.0052,0.0002,0.5794,0.0000
2.7106,0.1450,0.0590,0.5794,0.0000,0,0,0.0051,0.0001,0.5794,0.0000
2.7197,0.1406,0.1268,0.5794,0.0000,0,0,0.0050,0.0000,0.5794,0.0000
2.7300,0.1360,0.0936,0.5794,0.0000,0,0,0.0050,0.0000,0.5794,0.0000
